Sdate,Cosit,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flag Text
30/12/2024 12:00,100642,60,2,Northbound,2,North,7,Checked
30/12/2024 13:00,100642,60,1,Southbound,1,South,8,Checked
30/12/2024 13:00,100642,60,2,Northbound,2,North,8,Checked
30/12/2024 14:00,100642,60,1,Southbound,1,South,10,Checked
30/12/2024 14:00,100642,60,2,Northbound,2,North,5,Checked
30/12/2024 15:00,100642,60,1,Southbound,1,South,5,Checked
30/12/2024 15:00,100642,60,2,Northbound,2,North,2,Checked
30/12/2024 16:00,100642,60,1,Southbound,1,South,11,Checked
30/12/2024 16:00,100642,60,2,Northbound,2,North,4,Checked
30/12/2024 17:00,100642,60,1,Southbound,1,South,15,Checked
30/12/2024 17:00,100642,60,2,Northbound,2,North,5,Checked
30/12/2024 18:00,100642,60,1,Southbound,1,South,7,Checked
30/12/2024 18:00,100642,60,2,Northbound,2,North,8,Checked
30/12/2024 19:00,100642,60,1,Southbound,1,South,8,Checked
30/12/2024 19:00,100642,60,2,Northbound,2,North,3,Checked
30/12/2024 20:00,100642,60,1,Southbound,1,South,5,Checked
30/12/2024 20:00,100642,60,2,Northbound,2,North,3,Checked
30/12/2024 21:00,100642,60,1,Southbound,1,South,2,Checked
30/12/2024 21:00,100642,60,2,Northbound,2,North,4,Checked
30/12/2024 22:00,100642,60,1,Southbound,1,South,3,Checked
30/12/2024 22:00,100642,60,2,Northbound,2,North,0,Checked
30/12/2024 23:00,100642,60,1,Southbound,1,South,1,Checked
30/12/2024 23:00,100642,60,2,Northbound,2,North,2,Checked
31/12/2024 00:00,100642,60,1,Southbound,1,South,1,Checked
31/12/2024 00:00,100642,60,2,Northbound,2,North,1,Checked
31/12/2024 01:00,100642,60,1,Southbound,1,South,3,Checked
31/12/2024 01:00,100642,60,2,Northbound,2,North,1,Checked
31/12/2024 02:00,100642,60,1,Southbound,1,South,0,Checked
31/12/2024 02:00,100642,60,2,Northbound,2,North,1,Checked
31/12/2024 03:00,100642,60,1,Southbound,1,South,1,Checked
31/12/2024 03:00,100642,60,2,Northbound,2,North,0,Checked
31/12/2024 04:00,100642,60,1,Southbound,1,South,0,Checked
31/12/2024 04:00,100642,60,2,Northbound,2,North,0,Checked
31/12/2024 05:00,100642,60,1,Southbound,1,South,2,Checked
31/12/2024 05:00,100642,60,2,Northbound,2,North,1,Checked
31/12/2024 06:00,100642,60,1,Southbound,1,South,4,Checked
31/12/2024 06:00,100642,60,2,Northbound,2,North,2,Checked
31/12/2024 07:00,100642,60,1,Southbound,1,South,4,Checked
31/12/2024 07:00,100642,60,2,Northbound,2,North,2,Checked
31/12/2024 08:00,100642,60,1,Southbound,1,South,0,Checked
31/12/2024 08:00,100642,60,2,Northbound,2,North,2,Checked
31/12/2024 09:00,100642,60,1,Southbound,1,South,2,Checked
31/12/2024 09:00,100642,60,2,Northbound,2,North,3,Checked
31/12/2024 10:00,100642,60,1,Southbound,1,South,4,Checked
31/12/2024 10:00,100642,60,2,Northbound,2,North,6,Checked
31/12/2024 11:00,100642,60,1,Southbound,1,South,2,Checked
31/12/2024 11:00,100642,60,2,Northbound,2,North,2,Checked
31/12/2024 12:00,100642,60,1,Southbound,1,South,3,Checked
31/12/2024 12:00,100642,60,2,Northbound,2,North,3,Checked
31/12/2024 13:00,100642,60,1,Southbound,1,South,6,Checked
31/12/2024 13:00,100642,60,2,Northbound,2,North,5,Checked
31/12/2024 14:00,100642,60,1,Southbound,1,South,10,Checked
31/12/2024 14:00,100642,60,2,Northbound,2,North,6,Checked
31/12/2024 15:00,100642,60,1,Southbound,1,South,6,Checked
31/12/2024 15:00,100642,60,2,Northbound,2,North,6,Checked
31/12/2024 16:00,100642,60,1,Southbound,1,South,10,Checked
31/12/2024 16:00,100642,60,2,Northbound,2,North,3,Checked
31/12/2024 17:00,100642,60,1,Southbound,1,South,5,Checked
31/12/2024 17:00,100642,60,2,Northbound,2,North,4,Checked
31/12/2024 18:00,100642,60,1,Southbound,1,South,6,Checked
31/12/2024 18:00,100642,60,2,Northbound,2,North,7,Checked
31/12/2024 19:00,100642,60,1,Southbound,1,South,8,Checked
31/12/2024 19:00,100642,60,2,Northbound,2,North,4,Checked
31/12/2024 20:00,100642,60,1,Southbound,1,South,5,Checked
31/12/2024 20:00,100642,60,2,Northbound,2,North,4,Checked
31/12/2024 21:00,100642,60,1,Southbound,1,South,7,Checked
31/12/2024 21:00,100642,60,2,Northbound,2,North,0,Checked
31/12/2024 22:00,100642,60,1,Southbound,1,South,5,Checked
31/12/2024 22:00,100642,60,2,Northbound,2,North,3,Checked
31/12/2024 23:00,100642,60,1,Southbound,1,South,3,Checked
31/12/2024 23:00,100642,60,2,Northbound,2,North,0,Checked
01/12/2024 00:00,100643,60,1,Westbound,1,SouthWest,1,Checked
01/12/2024 00:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
01/12/2024 01:00,100643,60,1,Westbound,1,SouthWest,0,Checked
01/12/2024 01:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
01/12/2024 02:00,100643,60,1,Westbound,1,SouthWest,1,Checked
01/12/2024 02:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
01/12/2024 03:00,100643,60,1,Westbound,1,SouthWest,1,Checked
01/12/2024 03:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
01/12/2024 04:00,100643,60,1,Westbound,1,SouthWest,1,Checked
01/12/2024 04:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
01/12/2024 05:00,100643,60,1,Westbound,1,SouthWest,3,Checked
01/12/2024 05:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
01/12/2024 06:00,100643,60,1,Westbound,1,SouthWest,0,Checked
01/12/2024 06:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
01/12/2024 07:00,100643,60,1,Westbound,1,SouthWest,3,Checked
01/12/2024 07:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
01/12/2024 08:00,100643,60,1,Westbound,1,SouthWest,4,Checked
01/12/2024 08:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
01/12/2024 09:00,100643,60,1,Westbound,1,SouthWest,2,Checked
01/12/2024 09:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
01/12/2024 10:00,100643,60,1,Westbound,1,SouthWest,4,Checked
01/12/2024 10:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
01/12/2024 11:00,100643,60,1,Westbound,1,SouthWest,7,Checked
01/12/2024 11:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
01/12/2024 12:00,100643,60,1,Westbound,1,SouthWest,13,Checked
01/12/2024 12:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
01/12/2024 13:00,100643,60,1,Westbound,1,SouthWest,11,Checked
01/12/2024 13:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
01/12/2024 14:00,100643,60,1,Westbound,1,SouthWest,4,Checked
01/12/2024 14:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
01/12/2024 15:00,100643,60,1,Westbound,1,SouthWest,9,Checked
01/12/2024 15:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
01/12/2024 16:00,100643,60,1,Westbound,1,SouthWest,13,Checked
01/12/2024 16:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
01/12/2024 17:00,100643,60,1,Westbound,1,SouthWest,17,Checked
01/12/2024 17:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
01/12/2024 18:00,100643,60,1,Westbound,1,SouthWest,5,Checked
01/12/2024 18:00,100643,60,2,Eastbound,2,NorthEast,9,Checked
01/12/2024 19:00,100643,60,1,Westbound,1,SouthWest,6,Checked
01/12/2024 19:00,100643,60,2,Eastbound,2,NorthEast,11,Checked
01/12/2024 20:00,100643,60,1,Westbound,1,SouthWest,4,Checked
01/12/2024 20:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
01/12/2024 21:00,100643,60,1,Westbound,1,SouthWest,9,Checked
01/12/2024 21:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
01/12/2024 22:00,100643,60,1,Westbound,1,SouthWest,0,Checked
01/12/2024 22:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
01/12/2024 23:00,100643,60,1,Westbound,1,SouthWest,2,Checked
01/12/2024 23:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
02/12/2024 00:00,100643,60,1,Westbound,1,SouthWest,2,Checked
02/12/2024 00:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
02/12/2024 01:00,100643,60,1,Westbound,1,SouthWest,0,Checked
02/12/2024 01:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
02/12/2024 02:00,100643,60,1,Westbound,1,SouthWest,0,Checked
02/12/2024 02:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
02/12/2024 03:00,100643,60,1,Westbound,1,SouthWest,2,Checked
02/12/2024 03:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
02/12/2024 04:00,100643,60,1,Westbound,1,SouthWest,1,Checked
02/12/2024 04:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
02/12/2024 05:00,100643,60,1,Westbound,1,SouthWest,8,Checked
02/12/2024 05:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
02/12/2024 06:00,100643,60,1,Westbound,1,SouthWest,7,Checked
02/12/2024 06:00,100643,60,2,Eastbound,2,NorthEast,10,Checked
02/12/2024 07:00,100643,60,1,Westbound,1,SouthWest,20,Checked
02/12/2024 07:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
02/12/2024 08:00,100643,60,1,Westbound,1,SouthWest,13,Checked
02/12/2024 08:00,100643,60,2,Eastbound,2,NorthEast,9,Checked
02/12/2024 09:00,100643,60,1,Westbound,1,SouthWest,10,Checked
02/12/2024 09:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
02/12/2024 10:00,100643,60,1,Westbound,1,SouthWest,6,Checked
02/12/2024 10:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
02/12/2024 11:00,100643,60,1,Westbound,1,SouthWest,7,Checked
02/12/2024 11:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
02/12/2024 12:00,100643,60,1,Westbound,1,SouthWest,14,Checked
02/12/2024 12:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
02/12/2024 13:00,100643,60,1,Westbound,1,SouthWest,11,Checked
02/12/2024 13:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
02/12/2024 14:00,100643,60,1,Westbound,1,SouthWest,11,Checked
02/12/2024 14:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
02/12/2024 15:00,100643,60,1,Westbound,1,SouthWest,8,Checked
02/12/2024 15:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
02/12/2024 16:00,100643,60,1,Westbound,1,SouthWest,14,Checked
02/12/2024 16:00,100643,60,2,Eastbound,2,NorthEast,14,Checked
02/12/2024 17:00,100643,60,1,Westbound,1,SouthWest,21,Checked
02/12/2024 17:00,100643,60,2,Eastbound,2,NorthEast,29,Checked
02/12/2024 18:00,100643,60,1,Westbound,1,SouthWest,20,Checked
02/12/2024 18:00,100643,60,2,Eastbound,2,NorthEast,18,Checked
02/12/2024 19:00,100643,60,1,Westbound,1,SouthWest,7,Checked
02/12/2024 19:00,100643,60,2,Eastbound,2,NorthEast,13,Checked
02/12/2024 20:00,100643,60,1,Westbound,1,SouthWest,7,Checked
02/12/2024 20:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
02/12/2024 21:00,100643,60,1,Westbound,1,SouthWest,6,Checked
02/12/2024 21:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
02/12/2024 22:00,100643,60,1,Westbound,1,SouthWest,3,Checked
02/12/2024 22:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
02/12/2024 23:00,100643,60,1,Westbound,1,SouthWest,0,Checked
02/12/2024 23:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
03/12/2024 00:00,100643,60,1,Westbound,1,SouthWest,1,Checked
03/12/2024 00:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
03/12/2024 01:00,100643,60,1,Westbound,1,SouthWest,1,Checked
03/12/2024 01:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
03/12/2024 02:00,100643,60,1,Westbound,1,SouthWest,1,Checked
03/12/2024 02:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
03/12/2024 03:00,100643,60,1,Westbound,1,SouthWest,0,Checked
03/12/2024 03:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
03/12/2024 04:00,100643,60,1,Westbound,1,SouthWest,2,Checked
03/12/2024 04:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
03/12/2024 05:00,100643,60,1,Westbound,1,SouthWest,8,Checked
03/12/2024 05:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
03/12/2024 06:00,100643,60,1,Westbound,1,SouthWest,8,Checked
03/12/2024 06:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
03/12/2024 07:00,100643,60,1,Westbound,1,SouthWest,23,Checked
03/12/2024 07:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
03/12/2024 08:00,100643,60,1,Westbound,1,SouthWest,20,Checked
03/12/2024 08:00,100643,60,2,Eastbound,2,NorthEast,9,Checked
03/12/2024 09:00,100643,60,1,Westbound,1,SouthWest,14,Checked
03/12/2024 09:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
03/12/2024 10:00,100643,60,1,Westbound,1,SouthWest,7,Checked
03/12/2024 10:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
03/12/2024 11:00,100643,60,1,Westbound,1,SouthWest,10,Checked
03/12/2024 11:00,100643,60,2,Eastbound,2,NorthEast,10,Checked
03/12/2024 12:00,100643,60,1,Westbound,1,SouthWest,7,Checked
03/12/2024 12:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
03/12/2024 13:00,100643,60,1,Westbound,1,SouthWest,12,Checked
03/12/2024 13:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
03/12/2024 14:00,100643,60,1,Westbound,1,SouthWest,14,Checked
03/12/2024 14:00,100643,60,2,Eastbound,2,NorthEast,10,Checked
03/12/2024 15:00,100643,60,1,Westbound,1,SouthWest,15,Checked
03/12/2024 15:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
03/12/2024 16:00,100643,60,1,Westbound,1,SouthWest,22,Checked
03/12/2024 16:00,100643,60,2,Eastbound,2,NorthEast,22,Checked
03/12/2024 17:00,100643,60,1,Westbound,1,SouthWest,21,Checked
03/12/2024 17:00,100643,60,2,Eastbound,2,NorthEast,29,Checked
03/12/2024 18:00,100643,60,1,Westbound,1,SouthWest,12,Checked
03/12/2024 18:00,100643,60,2,Eastbound,2,NorthEast,17,Checked
03/12/2024 19:00,100643,60,1,Westbound,1,SouthWest,8,Checked
03/12/2024 19:00,100643,60,2,Eastbound,2,NorthEast,10,Checked
03/12/2024 20:00,100643,60,1,Westbound,1,SouthWest,6,Checked
03/12/2024 20:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
03/12/2024 21:00,100643,60,1,Westbound,1,SouthWest,10,Checked
03/12/2024 21:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
03/12/2024 22:00,100643,60,1,Westbound,1,SouthWest,0,Checked
03/12/2024 22:00,100643,60,2,Eastbound,2,NorthEast,10,Checked
03/12/2024 23:00,100643,60,1,Westbound,1,SouthWest,2,Checked
03/12/2024 23:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
04/12/2024 00:00,100643,60,1,Westbound,1,SouthWest,0,Checked
04/12/2024 00:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
04/12/2024 01:00,100643,60,1,Westbound,1,SouthWest,0,Checked
04/12/2024 01:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
04/12/2024 02:00,100643,60,1,Westbound,1,SouthWest,0,Checked
04/12/2024 02:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
04/12/2024 03:00,100643,60,1,Westbound,1,SouthWest,2,Checked
04/12/2024 03:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
04/12/2024 04:00,100643,60,1,Westbound,1,SouthWest,3,Checked
04/12/2024 04:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
04/12/2024 05:00,100643,60,1,Westbound,1,SouthWest,11,Checked
04/12/2024 05:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
04/12/2024 06:00,100643,60,1,Westbound,1,SouthWest,5,Checked
04/12/2024 06:00,100643,60,2,Eastbound,2,NorthEast,9,Checked
04/12/2024 07:00,100643,60,1,Westbound,1,SouthWest,22,Checked
04/12/2024 07:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
04/12/2024 08:00,100643,60,1,Westbound,1,SouthWest,18,Checked
04/12/2024 08:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
04/12/2024 09:00,100643,60,1,Westbound,1,SouthWest,15,Checked
04/12/2024 09:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
04/12/2024 10:00,100643,60,1,Westbound,1,SouthWest,9,Checked
04/12/2024 10:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
04/12/2024 11:00,100643,60,1,Westbound,1,SouthWest,10,Checked
04/12/2024 11:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
04/12/2024 12:00,100643,60,1,Westbound,1,SouthWest,7,Checked
04/12/2024 12:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
04/12/2024 13:00,100643,60,1,Westbound,1,SouthWest,9,Checked
04/12/2024 13:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
04/12/2024 14:00,100643,60,1,Westbound,1,SouthWest,13,Checked
04/12/2024 14:00,100643,60,2,Eastbound,2,NorthEast,10,Checked
04/12/2024 15:00,100643,60,1,Westbound,1,SouthWest,14,Checked
04/12/2024 15:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
04/12/2024 16:00,100643,60,1,Westbound,1,SouthWest,21,Checked
04/12/2024 16:00,100643,60,2,Eastbound,2,NorthEast,14,Checked
04/12/2024 17:00,100643,60,1,Westbound,1,SouthWest,23,Checked
04/12/2024 17:00,100643,60,2,Eastbound,2,NorthEast,29,Checked
04/12/2024 18:00,100643,60,1,Westbound,1,SouthWest,15,Checked
04/12/2024 18:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
04/12/2024 19:00,100643,60,1,Westbound,1,SouthWest,12,Checked
04/12/2024 19:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
04/12/2024 20:00,100643,60,1,Westbound,1,SouthWest,10,Checked
04/12/2024 20:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
04/12/2024 21:00,100643,60,1,Westbound,1,SouthWest,3,Checked
04/12/2024 21:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
04/12/2024 22:00,100643,60,1,Westbound,1,SouthWest,3,Checked
04/12/2024 22:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
04/12/2024 23:00,100643,60,1,Westbound,1,SouthWest,1,Checked
04/12/2024 23:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
05/12/2024 00:00,100643,60,1,Westbound,1,SouthWest,1,Checked
05/12/2024 00:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
05/12/2024 01:00,100643,60,1,Westbound,1,SouthWest,0,Checked
05/12/2024 01:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
05/12/2024 02:00,100643,60,1,Westbound,1,SouthWest,0,Checked
05/12/2024 02:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
05/12/2024 03:00,100643,60,1,Westbound,1,SouthWest,1,Checked
05/12/2024 03:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
05/12/2024 04:00,100643,60,1,Westbound,1,SouthWest,2,Checked
05/12/2024 04:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
05/12/2024 05:00,100643,60,1,Westbound,1,SouthWest,10,Checked
05/12/2024 05:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
05/12/2024 06:00,100643,60,1,Westbound,1,SouthWest,8,Checked
05/12/2024 06:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
05/12/2024 07:00,100643,60,1,Westbound,1,SouthWest,19,Checked
05/12/2024 07:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
05/12/2024 08:00,100643,60,1,Westbound,1,SouthWest,18,Checked
05/12/2024 08:00,100643,60,2,Eastbound,2,NorthEast,12,Checked
05/12/2024 09:00,100643,60,1,Westbound,1,SouthWest,13,Checked
05/12/2024 09:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
05/12/2024 10:00,100643,60,1,Westbound,1,SouthWest,8,Checked
05/12/2024 10:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
05/12/2024 11:00,100643,60,1,Westbound,1,SouthWest,5,Checked
05/12/2024 11:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
05/12/2024 12:00,100643,60,1,Westbound,1,SouthWest,10,Checked
05/12/2024 12:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
05/12/2024 13:00,100643,60,1,Westbound,1,SouthWest,15,Checked
05/12/2024 13:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
05/12/2024 14:00,100643,60,1,Westbound,1,SouthWest,10,Checked
05/12/2024 14:00,100643,60,2,Eastbound,2,NorthEast,13,Checked
05/12/2024 15:00,100643,60,1,Westbound,1,SouthWest,8,Checked
05/12/2024 15:00,100643,60,2,Eastbound,2,NorthEast,10,Checked
05/12/2024 16:00,100643,60,1,Westbound,1,SouthWest,14,Checked
05/12/2024 16:00,100643,60,2,Eastbound,2,NorthEast,16,Checked
05/12/2024 17:00,100643,60,1,Westbound,1,SouthWest,17,Checked
05/12/2024 17:00,100643,60,2,Eastbound,2,NorthEast,17,Checked
05/12/2024 18:00,100643,60,1,Westbound,1,SouthWest,16,Checked
05/12/2024 18:00,100643,60,2,Eastbound,2,NorthEast,11,Checked
05/12/2024 19:00,100643,60,1,Westbound,1,SouthWest,12,Checked
05/12/2024 19:00,100643,60,2,Eastbound,2,NorthEast,13,Checked
05/12/2024 20:00,100643,60,1,Westbound,1,SouthWest,7,Checked
05/12/2024 20:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
05/12/2024 21:00,100643,60,1,Westbound,1,SouthWest,3,Checked
05/12/2024 21:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
05/12/2024 22:00,100643,60,1,Westbound,1,SouthWest,2,Checked
05/12/2024 22:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
05/12/2024 23:00,100643,60,1,Westbound,1,SouthWest,1,Checked
05/12/2024 23:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
06/12/2024 00:00,100643,60,1,Westbound,1,SouthWest,0,Checked
06/12/2024 00:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/12/2024 01:00,100643,60,1,Westbound,1,SouthWest,1,Checked
06/12/2024 01:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
06/12/2024 02:00,100643,60,1,Westbound,1,SouthWest,0,Checked
06/12/2024 02:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
06/12/2024 03:00,100643,60,1,Westbound,1,SouthWest,2,Checked
06/12/2024 03:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
06/12/2024 04:00,100643,60,1,Westbound,1,SouthWest,2,Checked
06/12/2024 04:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
06/12/2024 05:00,100643,60,1,Westbound,1,SouthWest,8,Checked
06/12/2024 05:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/12/2024 06:00,100643,60,1,Westbound,1,SouthWest,3,Checked
06/12/2024 06:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
06/12/2024 07:00,100643,60,1,Westbound,1,SouthWest,16,Checked
06/12/2024 07:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
06/12/2024 08:00,100643,60,1,Westbound,1,SouthWest,16,Checked
06/12/2024 08:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
06/12/2024 09:00,100643,60,1,Westbound,1,SouthWest,7,Checked
06/12/2024 09:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
06/12/2024 10:00,100643,60,1,Westbound,1,SouthWest,6,Checked
06/12/2024 10:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/12/2024 11:00,100643,60,1,Westbound,1,SouthWest,15,Checked
06/12/2024 11:00,100643,60,2,Eastbound,2,NorthEast,8,Checked
06/12/2024 12:00,100643,60,1,Westbound,1,SouthWest,13,Checked
06/12/2024 12:00,100643,60,2,Eastbound,2,NorthEast,5,Checked
06/12/2024 13:00,100643,60,1,Westbound,1,SouthWest,16,Checked
06/12/2024 13:00,100643,60,2,Eastbound,2,NorthEast,7,Checked
06/12/2024 14:00,100643,60,1,Westbound,1,SouthWest,6,Checked
06/12/2024 14:00,100643,60,2,Eastbound,2,NorthEast,13,Checked
06/12/2024 15:00,100643,60,1,Westbound,1,SouthWest,13,Checked
06/12/2024 15:00,100643,60,2,Eastbound,2,NorthEast,14,Checked
06/12/2024 16:00,100643,60,1,Westbound,1,SouthWest,19,Checked
06/12/2024 16:00,100643,60,2,Eastbound,2,NorthEast,20,Checked
06/12/2024 17:00,100643,60,1,Westbound,1,SouthWest,13,Checked
06/12/2024 17:00,100643,60,2,Eastbound,2,NorthEast,12,Checked
06/12/2024 18:00,100643,60,1,Westbound,1,SouthWest,16,Checked
06/12/2024 18:00,100643,60,2,Eastbound,2,NorthEast,13,Checked
06/12/2024 19:00,100643,60,1,Westbound,1,SouthWest,5,Checked
06/12/2024 19:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
06/12/2024 20:00,100643,60,1,Westbound,1,SouthWest,9,Checked
06/12/2024 20:00,100643,60,2,Eastbound,2,NorthEast,6,Checked
06/12/2024 21:00,100643,60,1,Westbound,1,SouthWest,2,Checked
06/12/2024 21:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/12/2024 22:00,100643,60,1,Westbound,1,SouthWest,1,Checked
06/12/2024 22:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/12/2024 23:00,100643,60,1,Westbound,1,SouthWest,1,Checked
06/12/2024 23:00,100643,60,2,Eastbound,2,NorthEast,3,Checked
07/12/2024 00:00,100643,60,1,Westbound,1,SouthWest,1,Checked
07/12/2024 00:00,100643,60,2,Eastbound,2,NorthEast,4,Checked
07/12/2024 01:00,100643,60,1,Westbound,1,SouthWest,0,Checked
07/12/2024 01:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
07/12/2024 02:00,100643,60,1,Westbound,1,SouthWest,0,Checked
07/12/2024 02:00,100643,60,2,Eastbound,2,NorthEast,2,Checked
07/12/2024 03:00,100643,60,1,Westbound,1,SouthWest,1,Checked
07/12/2024 03:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
07/12/2024 04:00,100643,60,1,Westbound,1,SouthWest,3,Checked
07/12/2024 04:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
07/12/2024 05:00,100643,60,1,Westbound,1,SouthWest,3,Checked
07/12/2024 05:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
07/12/2024 06:00,100643,60,1,Westbound,1,SouthWest,3,Checked
07/12/2024 06:00,100643,60,2,Eastbound,2,NorthEast,0,Checked
07/12/2024 07:00,100643,60,1,Westbound,1,SouthWest,2,Checked
07/12/2024 07:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
07/12/2024 08:00,100643,60,1,Westbound,1,SouthWest,4,Checked
07/12/2024 08:00,100643,60,2,Eastbound,2,NorthEast,1,Checked
07/12/2024 09:00,100643,60,1,Westbound,1,SouthWest,5,Checked
07/12/2024 09:00,100643,60,2,Eastbound,2,NorthEast,9,Checked
07/12/2024 10:00,100643,60,1,Westbound,1,SouthWest,1,Checked
